Instance ID,Report,Rule ID,Severity,Identifiers and References,Description,Rationale,Pass,Report Time
10,Landscape_security_profile_client_report_ID10-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_use_strong_ciphers,medium,xccdf_org.ssgproject.content_rule_sshd_use_strong_ciphers,"Limit the ciphers to strong algorithms.
Counter (CTR) mode is also preferred over cipher-block chaining (CBC) mode.
The following line in /etc/ssh/sshd_config demonstrates use of those ciphers: Ciphers chacha20-poly1305@openssh.com,aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr The man page sshd_config(5) contains a list of supported ciphers.","Based on research conducted at various institutions, it was determined that the symmetric portion of the SSH Transport Protocol (as described in RFC 4253) has security weaknesses that allowed recovery of up to 32 bits of plaintext from a block of ciphertext that was encrypted with the Cipher Block Chaining (CBD) method. From that research, new Counter mode algorithms (as described in RFC4344) were designed that are not vulnerable to these types of attacks and these algorithms are now recommended for standard use.",fail,2025-06-26T16:28:49
10,Landscape_security_profile_client_report_ID10-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_use_strong_kex,medium,xccdf_org.ssgproject.content_rule_sshd_use_strong_kex,"Limit the Key Exchange to strong algorithms.
The following line in /etc/ssh/sshd_config demonstrates use
of those: KexAlgorithms","Key exchange is any method in cryptography by which cryptographic keys are exchanged between two parties, allowing use of a cryptographic algorithm. If the sender and receiver wish to exchange encrypted messages, each must be equipped to encrypt messages to be sent and decrypt messages received",fail,2025-06-26T16:28:49
10,Landscape_security_profile_client_report_ID10-20250626162800.xml,xccdf_org.ssgproject.content_rule_sshd_use_strong_macs,medium,xccdf_org.ssgproject.content_rule_sshd_use_strong_macs,"Limit the MACs to strong hash algorithms.
The following line in /etc/ssh/sshd_config demonstrates use
of those MACs: MACs hmac-sha2-512-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512,hmac-sha2-256",MD5 and 96-bit MAC algorithms are considered weak and have been shown to increase exploitability in SSH downgrade attacks. Weak algorithms continue to have a great deal of attention as a weak spot that can be exploited with expanded computing power. An attacker that breaks the algorithm could take advantage of a MiTM position to decrypt the SSH tunnel and capture credentials and information,fail,2025-06-26T16:28:49
10,Landscape_security_profile_client_report_ID10-20250626162800.xml,xccdf_org.ssgproject.content_rule_package_xorg-x11-server-common_removed,medium,xccdf_org.ssgproject.content_rule_package_xorg-x11-server-common_removed,"By removing the xorg-x11-server-common package, the system no longer has X Windows
installed. If X Windows is not installed then the system cannot boot into graphical user mode.
This prevents the system from being accidentally or maliciously booted into a graphical.target mode. To do so, run the following command: $ sudo apt_get groupremove ""X Window System""  $ sudo apt_get remove xorg-x11-server-common",Unnecessary service packages must not be installed to decrease the attack surface of the system. X windows has a long history of security vulnerabilities and should not be installed unless approved and documented.,pass,2025-06-26T16:28:49
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_package_prelink_removed,medium,xccdf_org.ssgproject.content_rule_package_prelink_removed,The prelink package can be removed with the following command: $ apt-get remove prelink,The use of the ,pass,2025-06-26T16:28:36
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_aide_periodic_cron_checking,medium,xccdf_org.ssgproject.content_rule_aide_periodic_cron_checking,"At a minimum, AIDE should be configured to run a weekly scan.
To implement a daily execution of AIDE at 4:05am using cron, add the following line to /etc/crontab : 05 4 * * * root /usr/bin/aide --config /etc/aide/aide.conf --check To implement a weekly execution of AIDE at 4:05am using cron, add the following line to /etc/crontab : 05 4 * * 0 root /usr/bin/aide --config /etc/aide/aide.conf --check AIDE can be executed periodically through other means; this is merely one example.
The usage of cron's special time codes, such as @daily and @weekly is acceptable.","By default, AIDE does not install itself for periodic execution. Periodically running AIDE is necessary to reveal unexpected changes in installed files. ",fail,2025-06-26T16:28:36
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_package_sudo_installed,medium,xccdf_org.ssgproject.content_rule_package_sudo_installed,The sudo package can be installed with the following command: $ apt-get install sudo,NOT FOUND,pass,2025-06-26T16:28:37
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_sudo_add_use_pty,medium,xccdf_org.ssgproject.content_rule_sudo_add_use_pty,"The sudo use_pty tag, when specified, will only execute sudo
commands from users logged in to a real tty.
This should be enabled by making sure that the use_pty tag exists in /etc/sudoers configuration file or any sudo configuration snippets
in /etc/sudoers.d/ .",Requiring that sudo commands be run in a pseudo-terminal can prevent an attacker from retaining access to the user's terminal after the main program has finished executing.,pass,2025-06-26T16:28:37
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_sudo_custom_logfile,low,xccdf_org.ssgproject.content_rule_sudo_custom_logfile,"A custom log sudo file can be configured with the 'logfile' tag. This rule configures
a sudo custom logfile at the default location suggested by CIS, which uses
/var/log/sudo.log.",A sudo log file simplifies auditing of sudo commands.,fail,2025-06-26T16:28:37
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_sudo_remove_no_authenticate,medium,xccdf_org.ssgproject.content_rule_sudo_remove_no_authenticate,"The sudo !authenticate option, when specified, allows a user to execute commands using
sudo without having to authenticate. This should be disabled by making sure that the !authenticate option does not exist in /etc/sudoers configuration file or
any sudo configuration snippets in /etc/sudoers.d/ .","Without re-authentication, users may access resources or perform tasks for which they do not have authorization. ",pass,2025-06-26T16:28:37
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_sudo_require_reauthentication,medium,xccdf_org.ssgproject.content_rule_sudo_require_reauthentication,"The sudo timestamp_timeout tag sets the amount of time sudo password prompt waits.
The default timestamp_timeout value is 5 minutes.
The timestamp_timeout should be configured by making sure that the timestamp_timeout tag exists in /etc/sudoers configuration file or any sudo configuration snippets
in /etc/sudoers.d/ .
If the value is set to an integer less than 0, the user's time stamp will not expire
and the user will not have to re-authenticate for privileged actions until the user's session is terminated.","Without re-authentication, users may access resources or perform tasks for which they do not have authorization. ",fail,2025-06-26T16:28:37
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_banner_etc_issue,medium,xccdf_org.ssgproject.content_rule_banner_etc_issue,"To configure the system login banner edit /etc/issue . Replace the
default text with a message compliant with the local site policy or a legal
disclaimer.


The DoD required text is either:  You are accessing a U.S. Government (USG) Information System (IS) that
is provided for USG-authorized use only. By using this IS (which includes
any device attached to this IS), you consent to the following conditions: -The USG routinely intercepts and monitors communications on this IS
for purposes including, but not limited to, penetration testing, COMSEC
monitoring, network operations and defense, personnel misconduct (PM), law
enforcement (LE), and counterintelligence (CI) investigations. -At any time, the USG may inspect and seize data stored on this IS. -Communications using, or data stored on, this IS are not private,
are subject to routine monitoring, interception, and search, and may be
disclosed or used for any USG-authorized purpose. -This IS includes security measures (e.g., authentication and access
controls) to protect USG interests -- not for your personal benefit or
privacy. -Notwithstanding the above, using this IS does not constitute consent
to PM, LE or CI investigative searching or monitoring of the content of
privileged communications, or work product, related to personal
representation or services by attorneys, psychotherapists, or clergy, and
their assistants. Such communications and work product are private and
confidential. See User Agreement for details.  OR:  I've read & consent to terms in IS user agreem't.","Display of a standardized and approved use notification before granting access to the operating system ensures privacy and security notification verbiage used is consistent with applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance. ",fail,2025-06-26T16:28:37
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_banner_etc_issue_net,medium,xccdf_org.ssgproject.content_rule_banner_etc_issue_net,"To configure the system login banner edit /etc/issue.net . Replace the
default text with a message compliant with the local site policy or a legal
disclaimer.

The DoD required text is either:  You are accessing a U.S. Government (USG) Information System (IS) that
is provided for USG-authorized use only. By using this IS (which includes
any device attached to this IS), you consent to the following conditions: -The USG routinely intercepts and monitors communications on this IS
for purposes including, but not limited to, penetration testing, COMSEC
monitoring, network operations and defense, personnel misconduct (PM), law
enforcement (LE), and counterintelligence (CI) investigations. -At any time, the USG may inspect and seize data stored on this IS. -Communications using, or data stored on, this IS are not private,
are subject to routine monitoring, interception, and search, and may be
disclosed or used for any USG-authorized purpose. -This IS includes security measures (e.g., authentication and access
controls) to protect USG interests -- not for your personal benefit or
privacy. -Notwithstanding the above, using this IS does not constitute consent
to PM, LE or CI investigative searching or monitoring of the content of
privileged communications, or work product, related to personal
representation or services by attorneys, psychotherapists, or clergy, and
their assistants. Such communications and work product are private and
confidential. See User Agreement for details.  OR:  I've read & consent to terms in IS user agreem't.","Display of a standardized and approved use notification before granting access to the operating system ensures privacy and security notification verbiage used is consistent with applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance. ",fail,2025-06-26T16:28:37
